title,author,url,Keyword
Copatrec: A correlation pattern recognizer Python package for nonlinear relations,"(Khatami & Frantz, 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023001528,nonlinear regression regression method analysis simulation research nonlinear model role method nonlinear fitting nonlinear relationship health engineering copatrec facilitates
A machine learning research template for binary classification problems and shapley values integration,"(Smith & Alvarez, 2021)",https://www.sciencedirect.com/science/article/pii/S2665963821000221,document code published code application paper paper document researcher binary expert application document binary classification random forest code workflow
LIBS2ML: A library for scalable second order machine learning algorithms,"(Chauhan et al., 2021)",https://www.sciencedirect.com/science/article/pii/S266596382100049X,library matlabpythonr matlaboctave libs2ml file matlaboctave matlaboctave learning library matlabpythonr matlabpythonr slow faster learning using matlaboctave learning using
Machine learning for multivariate time series with the R package mlmts,"(López-Orion and Vilar, 2023)",https://www.sciencedirect.com/science/article/pii/S0925231223001972,series datasets classification outlier outlier detection detection forecasting time series data mining forecasting method multivariate series classification algorithm clustering classification
AMLBID: An auto-explained Automated Machine Learning tool for Big Industrial Data,"(Garouani et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2352711021001631,ml tool ml based usability ml ml algorithm learning ml machine learning performance ml manufacturing industrial industrial data automated machine
HIT-2: Implementing machine learning algorithms to treat bound ions in biomolecules,"(Sun et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2001037023000594,biomoleculebound ion modeling ion charged biomolecules model biomoleculebound biomolecules hit2 ion molecular ionic cloud cloud biomolecules feature biomolecules computational biophysics
Sherpa: Robust hyperparameter optimization for machine learning,"(Hertel et al., 2020)",https://www.sciencedirect.com/science/article/pii/S2352711020303046,sherpa hyperparameter hyperparameter optimization hyperparameter tuning optimize hyperparameters algorithm sherpa optimization library hyperparameter hyperparameters evaluation hyperparameter quickly optimize
EvoRator: Prediction of Residue-level Evolutionary Rates from Protein Structures Using Machine Learning,"(Nagar et al., 2022)",https://www.sciencedirect.com/science/article/abs/pii/S0022283622001127,protein evolution protein homologs protein probabilistic protein structure rate protein homologous protein cohort protein phylogenetic tree structure protein rate phylogenybased
PeptideMind  Applying machine learning algorithms to assess replicate quality in shotgun proteomic data,"(Handler & Haynes, 2021)",https://www.sciencedirect.com/science/article/pii/S2352711020303575,comparing proteomics proteomics data proteomics experiment proteomics shotgun proteomics question proteomics comparison peptidemind assessment replicate peptidemind determines concern peptidemind
"CemrgApp: An interactive medical imaging application with image processing, computer vision, and machine learning toolkits for cardiovascular research","(Razeghi et al., 2020)",https://www.sciencedirect.com/science/article/pii/S2352711020302831,interactive cardiac cardiac data personalised medicine environment cardiac cardiology characterising cardiology specific cardiovascular personalising care differently cardiology cardiovascular property
Modelly: An open source all in one python package for developing machine learning models,"(Sarkar & Shah, 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000963,developing machine learning model machine learning purpose model learning algorithm developed classification neural network application classification model package
RuleXAIA package for rule-based explanations of machine learning model,"(Macha et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2352711022001273,ai developer intelligence xai task rulexai user ai important ai ai user rulexai library ai based rulebased artificial intelligence
pyphysio: A physiological signal processing library for data science approaches in physiology,"(Bizzego et al., 2019)",https://www.sciencedirect.com/science/article/pii/S2352711019301839,physiological indicator physiological signal compute physiological physiology researcher physiological tool physiological physiology wearable medicalgrade introduce pyphysio processing signal
Original software publication A Python-based tool for constructing observables from the DSNs closed-loop archival tracking data files,"(Verma, 2022)",https://www.sciencedirect.com/science/article/pii/S2352711022001145,format nasa planetary data collected nasa radio science nasa modern software science data software nasa deep nasa planetary
Smart Meter Synthetic Data Generator development in python using FBProphet,"(Ezhilarasi et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2665963823000052,smart grid datascience key data essential data science datascience data generator analytics electrical data set grid modernized smart meter
LSTM-SDM: An integrated framework of LSTM implementation for sequential data modeling,"(Bhandari et al., 2022)",https://www.sciencedirect.com/science/article/pii/S2665963822000902,lstm model lstmsdm framework lstm multilayer lstm built tensorflowkeras utilized lstmsdm tensorflowkeras lstmsdm lstmsdm pythonbased tensorflowkeras written
DATTES: Data analysis tools for tests on energy storage,"(Redondo-Iglesias et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023002807,analysis tool experimental data data software user experimental battery data analysing experimental energy storage software analysing software tool experimental battery
sphstat: A Python package for inferential statistics on vectorial data on the unit sphere,"(Hac?habibo?lu, 2023)",https://www.sciencedirect.com/science/article/pii/S2352711023002108,data 2sphere scientific field science astronomy scientific technical earth science astronomy astronomy psychoacoustics physic earth opensource python various scientific
Development and assessment of artificial neural network models for direct normal solar irradiance forecasting using operational numerical weather prediction data,"(Pereira et al., 2023)",https://www.sciencedirect.com/science/article/pii/S2666546823000861,forecast solar irradiance forecast weather prediction weather forecast aerosol forecast predicted weather forecast using using weather day forecast operational solar
